SEASON_YEAR;LEAGUE;DIV;SEASON TYPE;TEAM;ID;GP;MP;PT;DR;OR;RB;AS;ST;BS;TO;PF;EF;MPG;PPG;DRPG;ORPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;OPP_PPG;OPP_RPG;OPP_APG;OPP_SPG;OPP_BPG;OPP_2P%;OPP_3P%;OPP_FG%;OPP_FT%;WINS;PACE;PER;PIE;ORTG;DRTG;NRTG;TS%;PPP;AS_TO;EFG%;TOV%;ORB%;FT_RATE;OPP_EFG%;OPP_TOV%;OPP_ORB%;OPP_FT_RATE
20222023;NBBL;NBBL A;PLAYOFFS;Alba Berlin;20222023_NBBL_NBBL A_PLAYOFFS_Alba Berlin;6;1200;548;192;97;289;133;88;21;130;123;663;200.0;91;32.0;16;48;22.2;15;4;21.7;21;111;169;321;52.6;34;125;27.2;203;446;45.5;108;151;71.5;60.7;32.5;12.2;10.2;4.2;40.3;21.5;31.6;55.6;6.0;87.9;20.4;89.9;103.9;69.0;34.9;54.1;1.0;1.0;49.3;20.4;43.5;24.2;36.6;25.8;26.4;17.4
20222023;NBBL;NBBL A;PLAYOFFS;Bamberg freakcity academy;20222023_NBBL_NBBL A_PLAYOFFS_Bamberg freakcity academy;4;800;312;98;28;126;56;34;6;75;76;289;200.0;78;24.5;7;32;14.0;9;2;18.8;19;72;87;172;50.6;18;81;22.2;105;253;41.5;84;106;79.2;87.0;37.5;18.3;11.3;3.0;54.3;29.0;45.5;73.8;2.0;86.0;13.7;42.8;90.7;101.2;-10.5;52.8;0.9;0.7;45.1;20.2;20.1;33.2;50.5;19.7;28.5;20.6
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Juniors Oldenburg;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Juniors Oldenburg;2;400;141;42;16;58;27;13;7;39;51;125;200.0;71;21.0;8;29;13.5;7;4;19.5;26;63;51;87;58.6;5;37;13.5;56;124;45.2;24;38;63.2;99.0;31.0;21.0;8.0;3.0;66.2;37.5;53.5;64.1;0.0;80.9;11.8;27.4;87.2;122.4;-35.2;50.6;0.9;0.7;47.2;21.9;25.4;19.4;61.8;15.5;26.3;32.3
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn;5;1000;418;115;49;164;123;50;22;77;116;477;200.0;84;23.0;10;33;24.6;10;4;15.4;23;95;135;237;57.0;26;113;23.0;161;350;46.0;70;104;67.3;91.2;41.0;12.4;8.4;2.4;52.2;34.8;45.2;72.3;2.0;83.8;18.9;50.5;99.8;108.9;-9.1;53.4;1.0;1.6;49.7;16.4;26.9;20.0;52.2;20.4;38.5;27.1
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen;5;1000;370;113;72;185;82;65;21;117;122;329;200.0;74;22.6;14;37;16.4;13;4;23.4;24;66;99;191;51.8;31;157;19.7;130;348;37.4;79;138;57.2;77.6;36.6;13.8;12.8;2.4;48.2;27.0;40.6;71.6;2.0;85.5;12.7;43.4;86.5;90.7;-4.2;45.9;0.9;0.7;41.8;22.5;36.4;22.7;45.5;24.2;33.5;34.2
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München;4;800;322;96;57;153;65;52;16;66;84;354;200.0;81;24.0;14;38;16.3;13;4;16.5;21;89;83;177;46.9;32;99;32.3;115;276;41.7;60;87;69.0;68.8;35.8;17.5;7.3;2.0;45.7;22.5;39.3;64.0;3.0;79.5;18.8;60.2;101.3;86.5;14.8;51.8;1.0;1.0;47.5;17.5;36.8;21.7;42.4;22.1;31.9;22.2
20222023;NBBL;NBBL A;PLAYOFFS;Hamburg Towers;20222023_NBBL_NBBL A_PLAYOFFS_Hamburg Towers;3;600;220;67;27;94;33;42;3;71;80;187;200.0;73;22.3;9;31;11.0;14;1;23.7;27;62;56;119;47.1;17;62;27.4;73;181;40.3;57;83;68.7;84.7;40.7;18.3;14.0;3.7;56.3;24.2;42.4;60.7;1.0;86.5;11.6;36.9;84.8;97.9;-13.1;51.4;0.8;0.5;45.0;24.9;26.2;31.5;47.6;22.2;40.7;25.7
20222023;NBBL;NBBL A;PLAYOFFS;Kickz IBAM;20222023_NBBL_NBBL A_PLAYOFFS_Kickz IBAM;2;400;167;49;24;73;36;16;2;37;38;167;200.0;84;24.5;12;37;18.0;8;1;18.5;19;84;46;97;47.4;13;30;43.3;59;127;46.5;36;58;62.1;92.5;30.0;21.5;6.5;2.5;58.3;35.9;47.8;69.6;0.0;83.6;16.9;46.2;99.9;110.7;-10.8;55.6;1.0;1.0;51.6;19.8;33.8;28.3;56.3;17.6;21.0;23.5
20222023;NBBL;NBBL A;PLAYOFFS;Medipolis SC Jena;20222023_NBBL_NBBL A_PLAYOFFS_Medipolis SC Jena;3;600;236;79;27;106;45;29;5;66;66;220;200.0;79;26.3;9;35;15.0;10;2;22.0;22;73;65;125;52.0;19;75;25.3;84;200;42.0;49;68;72.1;83.7;32.0;13.3;10.0;1.7;55.6;22.6;44.7;80.2;1.0;84.9;13.6;44.4;92.6;98.5;-5.9;51.9;0.9;0.7;46.8;22.5;26.7;24.5;48.4;18.7;21.8;36.7
20222023;NBBL;NBBL A;PLAYOFFS;Niners Chemnitz Academy;20222023_NBBL_NBBL A_PLAYOFFS_Niners Chemnitz Academy;2;400;107;37;14;51;20;18;6;58;36;36;200.0;54;18.5;7;26;10.0;9;3;29.0;18;18;30;74;40.5;9;54;16.7;39;128;30.5;20;39;51.3;109.5;57.5;26.5;19.5;5.0;60.0;26.3;52.4;75.0;0.0;93.6;2.4;-4.4;57.2;117.0;-59.8;37.3;0.6;0.3;34.0;28.8;15.7;15.6;55.4;18.8;51.9;19.6
20222023;NBBL;NBBL A;PLAYOFFS;Porsche BBA Ludwigsburg;20222023_NBBL_NBBL A_PLAYOFFS_Porsche BBA Ludwigsburg;5;1000;417;113;39;152;93;40;10;91;113;421;200.0;83;22.6;8;30;18.6;8;2;18.2;23;84;95;171;55.6;53;153;34.6;148;324;45.7;68;92;73.9;80.4;34.4;15.4;7.8;1.8;51.3;28.4;46.2;69.1;3.0;78.8;17.6;49.3;105.8;102.0;3.8;57.8;1.1;1.0;53.9;20.1;25.0;21.0;49.3;17.7;32.7;34.0
20222023;NBBL;NBBL A;PLAYOFFS;ratiopharm Ulm;20222023_NBBL_NBBL A_PLAYOFFS_ratiopharm Ulm;2;400;131;40;23;63;28;15;6;37;42;121;200.0;66;20.0;12;32;14.0;8;3;18.5;21;61;36;74;48.6;10;41;24.4;46;115;40.0;29;45;64.4;72.0;34.0;13.5;12.0;3.0;44.7;31.0;39.8;71.2;0.0;70.4;13.7;39.7;93.0;102.2;-9.2;49.2;0.9;0.8;44.3;21.8;35.4;25.2;45.3;17.3;39.4;31.4
20222023;NBBL;NBBL A;PLAYOFFS;ROTH Energie BBA Giessen 46ers;20222023_NBBL_NBBL A_PLAYOFFS_ROTH Energie BBA Giessen 46ers;2;400;140;32;25;57;13;14;4;42;41;110;200.0;70;16.0;13;29;6.5;7;2;21.0;21;55;39;75;52.0;6;35;17.1;45;110;40.9;44;55;80.0;88.5;31.0;17.0;16.0;4.0;62.2;32.6;52.0;67.3;0.0;72.6;12.4;27.1;96.5;122.0;-25.5;53.0;1.0;0.3;43.6;24.1;40.3;40.0;57.6;16.2;43.9;26.4
20222023;NBBL;NBBL A;PLAYOFFS;Team Urspring;20222023_NBBL_NBBL A_PLAYOFFS_Team Urspring;6;1200;473;127;69;196;92;65;17;84;120;510;200.0;79;21.2;12;33;15.3;11;3;14.0;20;85;141;256;55.1;26;113;23.0;167;369;45.3;113;160;70.6;75.0;34.8;12.7;8.7;2.5;51.8;25.8;41.4;76.7;4.0;74.8;19.6;57.0;105.4;100.3;5.1;54.6;1.1;1.1;48.8;16.2;34.3;30.6;46.6;21.2;37.7;26.3
20222023;NBBL;NBBL A;PLAYOFFS;UBC Münster;20222023_NBBL_NBBL A_PLAYOFFS_UBC Münster;3;600;252;67;34;101;31;24;4;64;53;224;200.0;84;22.3;11;34;10.3;8;1;21.3;18;75;72;138;52.2;21;59;35.6;93;197;47.2;45;65;69.2;94.7;32.7;27.0;10.3;4.7;64.5;29.5;54.0;64.0;1.0;82.7;15.1;36.7;101.6;114.5;-12.9;56.5;1.0;0.5;52.5;22.3;32.7;22.8;58.4;15.6;29.5;23.8
20222023;NBBL;NBBL A;PLAYOFFS;Young Rasta Dragons;20222023_NBBL_NBBL A_PLAYOFFS_Young Rasta Dragons;6;1200;555;177;89;266;102;53;26;108;110;608;200.0;93;29.5;15;44;17.0;9;4;18.0;18;101;121;224;54.0;64;196;32.7;185;420;44.0;121;172;70.3;69.0;32.3;17.3;9.8;3.0;49.0;18.8;38.1;68.6;5.0;82.2;20.7;67.9;112.5;83.9;28.6;56.8;1.1;0.9;51.7;18.1;40.1;28.8;41.5;18.9;25.6;17.5
20222023;NBBL;NBBL A;REGULAR SEASON;Alba Berlin;20222023_NBBL_NBBL A_REGULAR SEASON_Alba Berlin;14;2800;1372;377;219;596;340;262;32;318;282;1653;200.0;98;26.9;16;43;24.3;19;2;22.7;20;118;443;756;58.6;90;304;29.6;533;1060;50.3;216;320;67.5;64.8;29.8;13.0;11.0;2.2;47.8;24.0;38.5;59.2;13.0;89.9;22.6;84.3;109.0;72.0;36.9;57.7;1.1;1.1;54.5;21.1;43.8;20.4;43.2;31.4;26.5;22.7
20222023;NBBL;NBBL A;REGULAR SEASON;ART Giants Düsseldorf;20222023_NBBL_NBBL A_REGULAR SEASON_ART Giants Düsseldorf;13;2600;735;273;135;408;142;110;23;380;299;440;200.0;57;21.0;10;31;10.9;8;2;29.2;23;34;219;489;44.8;54;270;20.0;273;759;36.0;135;247;54.7;99.2;40.9;21.2;17.5;2.9;62.3;26.6;51.0;60.1;0.0;86.0;5.3;5.2;65.8;115.3;-49.6;42.8;0.7;0.4;39.5;30.7;28.4;17.8;55.2;17.4;41.2;21.3
20222023;NBBL;NBBL A;REGULAR SEASON;Bamberg freakcity academy;20222023_NBBL_NBBL A_REGULAR SEASON_Bamberg freakcity academy;11;2200;923;264;102;366;169;82;23;234;188;899;200.0;84;24.0;9;33;15.4;7;2;21.3;17;82;267;476;56.1;53;173;30.6;320;649;49.3;230;331;69.5;87.0;32.2;16.0;11.3;2.4;53.9;33.0;45.0;68.2;6.0;82.7;16.9;52.4;101.4;105.2;-3.7;59.1;1.0;0.7;53.4;23.0;30.8;35.4;52.1;18.8;32.1;19.0
20222023;NBBL;NBBL A;REGULAR SEASON;Baskets Paderborn;20222023_NBBL_NBBL A_REGULAR SEASON_Baskets Paderborn;14;2800;1120;275;140;415;293;171;26;258;316;1152;200.0;80;19.6;10;30;20.9;12;2;18.4;23;82;294;586;50.2;105;330;31.8;399;916;43.6;217;315;68.9;77.7;36.4;15.3;10.7;3.0;53.8;26.5;44.3;65.9;9.0;80.6;17.7;52.5;99.2;96.4;2.8;53.7;1.0;1.1;49.3;19.8;29.7;23.7;48.9;23.5;39.2;27.4
20222023;NBBL;NBBL A;REGULAR SEASON;Bayer Giants Leverkusen;20222023_NBBL_NBBL A_REGULAR SEASON_Bayer Giants Leverkusen;14;2800;1128;338;185;523;210;148;55;273;323;1103;200.0;81;24.1;13;37;15.0;11;4;19.5;23;79;293;539;54.4;94;356;26.4;387;895;43.2;260;440;59.1;73.7;32.5;15.1;9.1;2.5;46.6;27.7;40.0;69.5;7.0;81.0;16.8;57.7;99.4;91.0;8.5;52.7;1.0;0.8;48.5;20.3;38.2;29.1;44.8;22.5;31.6;28.8
20222023;NBBL;NBBL A;REGULAR SEASON;Berlin Braves Baskets;20222023_NBBL_NBBL A_REGULAR SEASON_Berlin Braves Baskets;12;2400;741;288;142;430;134;108;37;262;233;618;200.0;62;24.0;12;36;11.2;9;3;21.8;19;52;223;492;45.3;41;245;16.7;264;737;35.8;172;269;63.9;79.2;38.9;15.2;12.3;2.8;49.7;28.2;41.0;64.5;3.0;79.5;10.0;32.0;77.6;99.5;-21.9;43.9;0.8;0.5;38.6;23.7;31.6;23.3;46.7;18.0;35.7;18.9
20222023;NBBL;NBBL A;REGULAR SEASON;Eintracht Frankfurt;20222023_NBBL_NBBL A_REGULAR SEASON_Eintracht Frankfurt;13;2650;885;332;136;468;123;94;39;323;247;734;203.8;68;25.5;10;36;9.5;7;3;24.8;19;56;245;491;49.9;63;258;24.4;308;749;41.1;206;317;65.0;80.9;31.0;15.2;13.7;3.5;50.5;31.5;43.5;72.6;1.0;79.7;10.7;34.8;83.8;99.6;-15.8;50.5;0.8;0.4;45.3;26.9;31.3;27.5;49.3;18.1;23.9;24.2
20222023;NBBL;NBBL A;REGULAR SEASON;FC Bayern München;20222023_NBBL_NBBL A_REGULAR SEASON_FC Bayern München;14;2800;1096;318;153;471;231;163;45;259;310;1167;200.0;78;22.7;11;34;16.5;12;3;18.5;22;83;306;569;53.8;100;324;30.9;406;893;45.5;184;277;66.4;69.1;29.4;14.3;9.3;1.9;49.6;28.3;41.6;65.3;10.0;77.7;18.0;59.0;100.7;89.0;11.8;54.6;1.0;0.9;51.1;20.5;34.7;20.6;46.9;24.5;27.9;28.6
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers;13;2600;1024;318;158;476;196;170;23;301;274;953;200.0;79;24.5;12;37;15.1;13;2;23.2;21;73;282;580;48.6;91;318;28.6;372;898;41.4;187;296;63.2;76.0;38.2;17.1;12.7;4.3;49.7;27.8;41.9;67.7;5.0;86.2;14.3;47.4;91.4;88.1;3.2;50.4;0.9;0.7;46.5;22.8;31.9;20.8;46.9;24.4;33.3;20.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM;13;2600;987;319;129;448;195;127;33;240;256;969;200.0;76;24.5;10;34;15.0;10;3;18.5;20;75;259;521;49.7;99;309;32.0;358;830;43.1;172;281;61.2;75.2;35.8;15.5;8.6;2.4;52.9;29.4;42.8;63.4;8.0;80.3;15.6;51.1;94.6;93.7;0.9;52.4;0.9;0.8;49.1;20.3;28.4;20.7;49.1;22.7;30.3;21.7
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena;14;2800;1065;324;122;446;180;151;29;278;259;1008;200.0;76;23.1;9;32;12.9;11;2;19.9;19;72;272;516;52.7;100;352;28.4;372;868;42.9;221;310;71.3;75.4;33.8;14.1;9.1;2.0;53.6;29.8;44.3;63.7;6.0;80.4;15.2;51.4;94.6;93.7;0.9;53.7;0.9;0.6;48.6;21.9;26.3;25.5;50.1;22.7;28.9;22.2
20222023;NBBL;NBBL A;REGULAR SEASON;Porsche BBA Ludwigsburg;20222023_NBBL_NBBL A_REGULAR SEASON_Porsche BBA Ludwigsburg;14;2850;1105;301;159;460;261;141;54;295;305;1089;203.6;79;21.5;11;33;18.6;10;4;21.1;22;78;265;500;53.0;137;448;30.6;402;948;42.4;164;255;64.3;80.9;35.9;15.4;10.9;2.4;52.0;28.2;46.3;68.4;6.0;80.7;15.9;46.0;96.1;98.5;-2.4;52.6;1.0;0.9;49.6;21.9;32.0;17.3;49.7;21.9;35.3;29.1
20222023;NBBL;NBBL A;REGULAR SEASON;Team Urspring;20222023_NBBL_NBBL A_REGULAR SEASON_Team Urspring;13;2650;997;310;133;443;234;156;39;269;261;1074;203.8;77;23.8;10;34;18.0;12;3;20.7;20;83;283;561;50.4;88;249;35.3;371;810;45.8;167;254;65.7;68.2;30.2;14.7;10.8;2.8;47.9;26.8;39.3;66.4;11.0;77.4;17.3;61.0;97.2;86.5;10.7;54.7;1.0;0.9;51.2;22.8;34.0;20.6;44.8;24.5;30.2;23.8
20222023;NBBL;NBBL A;REGULAR SEASON;Tornados Franken;20222023_NBBL_NBBL A_REGULAR SEASON_Tornados Franken;14;2800;1044;295;132;427;203;159;16;265;296;944;200.0;75;21.1;9;31;14.5;11;1;18.9;21;67;261;510;51.2;101;386;26.2;362;896;40.4;219;325;67.4;76.2;37.4;15.0;7.8;3.6;56.8;27.8;45.8;63.4;5.0;81.0;14.4;45.1;92.0;94.1;-2.0;50.9;0.9;0.8;46.0;20.5;25.8;24.4;51.1;24.1;32.6;21.0
20222023;NBBL;NBBL A;REGULAR SEASON;UBC Münster;20222023_NBBL_NBBL A_REGULAR SEASON_UBC Münster;14;2800;1043;320;134;454;184;145;26;326;295;905;200.0;75;22.9;10;32;13.1;10;2;23.3;21;65;314;623;50.4;79;292;27.1;393;915;43.0;178;277;64.3;84.6;41.2;17.8;13.0;3.4;55.0;24.5;45.5;58.9;5.0;85.0;12.4;37.8;87.6;99.5;-11.9;50.8;0.9;0.6;47.3;24.1;27.1;19.5;49.4;19.7;40.4;18.4
20222023;NBBL;NBBL A;REGULAR SEASON;Young Rasta Dragons;20222023_NBBL_NBBL A_REGULAR SEASON_Young Rasta Dragons;14;2800;1221;391;207;598;229;173;86;273;295;1361;200.0;87;27.9;15;43;16.4;12;6;19.5;21;97;342;614;55.7;97;381;25.5;439;995;44.1;246;363;67.8;67.5;31.9;13.7;9.5;1.9;44.2;23.1;37.4;64.4;12.0;85.0;19.2;71.3;102.6;79.4;23.2;53.5;1.0;0.8;49.0;19.3;39.1;24.7;41.1;23.3;24.1;22.6
20222023;NBBL;NBBL B;PLAY-DOWN;Basketball Löwen Erfurt;20222023_NBBL_NBBL B_PLAY-DOWN_Basketball Löwen Erfurt;6;1200;540;159;58;217;90;72;21;107;121;564;200.0;90;26.5;10;36;15.0;12;4;17.8;20;94;165;289;57.1;44;147;29.9;209;436;47.9;78;120;65.0;79.8;36.8;13.2;10.0;1.7;50.8;28.5;41.9;70.5;4.0;86.2;18.1;57.9;104.4;92.6;11.8;55.8;1.0;0.8;53.0;18.1;27.6;17.9;47.6;21.6;30.3;20.8
20222023;NBBL;NBBL B;PLAY-DOWN;BBA Hagen;20222023_NBBL_NBBL B_PLAY-DOWN_BBA Hagen;5;1000;410;118;53;171;69;36;15;56;72;429;200.0;82;23.6;11;34;13.8;7;3;11.2;14;86;115;209;55.0;33;102;32.4;148;311;47.6;81;134;60.4;70.2;33.6;14.0;6.4;2.2;52.8;27.4;40.9;46.4;4.0;72.2;20.7;64.2;113.5;97.2;16.3;56.2;1.1;1.2;52.9;13.3;33.5;26.0;47.3;16.3;34.8;9.5
20222023;NBBL;NBBL B;PLAY-DOWN;Metropol Baskets Ruhr;20222023_NBBL_NBBL B_PLAY-DOWN_Metropol Baskets Ruhr;8;1600;595;205;121;326;114;64;20;174;173;565;200.0;74;25.6;15;41;14.3;8;3;21.8;22;71;165;311;53.1;50;216;23.1;215;527;40.8;115;183;62.8;79.4;32.0;9.1;13.3;1.5;50.5;32.2;43.5;62.9;2.0;80.3;13.7;45.9;92.7;98.9;-6.2;49.6;0.9;0.7;45.5;22.5;40.5;21.8;49.6;18.2;27.6;21.3
20222023;NBBL;NBBL B;PLAY-DOWN;Mitteldeutsche Basketball Academy;20222023_NBBL_NBBL B_PLAY-DOWN_Mitteldeutsche Basketball Academy;8;1600;494;196;99;295;70;74;15;143;152;376;200.0;62;24.5;12;37;8.8;9;2;17.9;19;47;143;353;40.5;45;207;21.7;188;560;33.6;73;130;56.2;82.3;43.1;14.4;8.3;2.8;55.2;25.0;42.9;68.7;0.0;80.0;9.0;24.5;77.2;102.9;-25.6;40.4;0.8;0.5;37.6;18.9;28.7;13.0;48.0;16.4;33.6;20.1
20222023;NBBL;NBBL B;PLAY-DOWN;Orange Academy;20222023_NBBL_NBBL B_PLAY-DOWN_Orange Academy;8;1600;708;193;78;271;132;89;18;130;153;760;200.0;89;24.1;10;34;16.5;11;2;16.3;19;95;199;379;52.5;63;169;37.3;262;548;47.8;121;163;74.2;75.1;36.6;14.5;9.6;3.0;47.5;27.1;39.8;67.4;6.0;81.3;19.6;59.9;108.8;92.4;16.4;57.7;1.1;1.0;53.6;17.5;28.7;22.1;44.9;20.3;33.9;21.9
20222023;NBBL;NBBL B;PLAY-DOWN;Phoenix Hagen;20222023_NBBL_NBBL B_PLAY-DOWN_Phoenix Hagen;7;1400;545;196;70;266;95;70;11;146;97;509;200.0;78;28.0;10;38;13.6;10;2;20.9;14;73;148;301;49.2;50;178;28.1;198;479;41.3;99;150;66.0;84.1;39.9;15.1;11.7;3.0;51.5;25.7;41.1;65.1;4.0;86.5;13.7;47.7;90.0;97.2;-7.3;50.6;0.9;0.7;46.6;21.3;27.0;20.7;46.3;16.1;31.5;12.7
20222023;NBBL;NBBL B;PLAY-DOWN;RheinStars Köln;20222023_NBBL_NBBL B_PLAY-DOWN_RheinStars Köln;8;1600;458;200;79;279;70;56;18;196;116;354;200.0;57;25.0;10;35;8.8;7;2;24.5;15;44;156;332;47.0;25;128;19.5;181;460;39.3;71;123;57.7;86.4;35.1;18.4;15.0;2.0;56.7;30.5;46.2;63.9;0.0;77.9;7.8;24.0;73.5;110.9;-37.4;45.0;0.7;0.4;42.1;27.8;30.2;15.4;52.3;14.5;32.9;13.3
20222023;NBBL;NBBL B;PLAY-DOWN;Rostock Seawolves;20222023_NBBL_NBBL B_PLAY-DOWN_Rostock Seawolves;8;1600;619;190;81;271;105;76;13;101;164;549;200.0;77;23.8;10;34;13.1;10;2;12.6;21;69;154;331;46.5;68;265;25.7;222;596;37.2;107;167;64.1;82.1;44.5;12.8;7.0;3.9;53.5;24.6;44.5;64.4;3.0;83.1;14.1;41.9;93.1;98.9;-5.7;46.7;0.9;1.0;43.0;13.2;23.3;18.0;48.3;17.6;31.9;19.9
20222023;NBBL;NBBL B;PLAY-DOWN;Sartorius Juniors;20222023_NBBL_NBBL B_PLAY-DOWN_Sartorius Juniors;8;1600;680;225;93;318;127;69;19;114;154;771;200.0;85;28.1;12;40;15.9;9;2;14.3;19;96;177;292;60.6;84;271;31.0;261;563;46.4;74;100;74.0;68.0;31.0;11.1;7.8;1.3;46.2;25.5;38.0;58.3;7.0;76.3;20.3;66.6;111.5;89.2;22.3;56.4;1.1;1.1;53.8;15.9;35.0;13.1;43.1;17.0;25.0;21.6
20222023;NBBL;NBBL B;PLAY-DOWN;SG Junior Löwen Braunschweig;20222023_NBBL_NBBL B_PLAY-DOWN_SG Junior Löwen Braunschweig;6;1200;518;159;70;229;64;61;20;91;136;484;200.0;86;26.5;12;38;10.7;10;3;15.2;23;81;154;294;52.4;36;135;26.7;190;429;44.3;102;180;56.7;81.3;36.7;16.7;9.7;2.8;49.2;27.4;40.9;58.5;4.0;84.3;16.4;53.3;102.4;96.5;5.9;51.7;1.0;0.7;48.5;15.4;33.7;23.8;46.1;17.9;34.0;21.7
20222023;NBBL;NBBL B;PLAY-DOWN;Team Bonn/Rhöndorf;20222023_NBBL_NBBL B_PLAY-DOWN_Team Bonn/Rhöndorf;8;1600;595;212;91;303;126;83;19;151;177;570;200.0;74;26.5;11;38;15.8;10;2;18.9;22;71;142;311;45.7;62;240;25.8;204;551;37.0;125;183;68.3;78.4;39.1;15.9;9.4;3.0;49.1;27.3;41.2;62.8;2.0;83.3;13.6;45.3;89.3;94.1;-4.8;47.7;0.9;0.8;42.6;19.5;28.9;22.7;46.2;18.5;29.6;22.5
