SEASON_YEAR;LEAGUE;DIV;SEASON TYPE;TEAM;ID;GP;MP;PT;DR;OR;RB;AS;ST;BS;TO;PF;EF;MPG;PPG;DRPG;ORPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;OPP_PPG;OPP_RPG;OPP_APG;OPP_SPG;OPP_BPG;OPP_2P%;OPP_3P%;OPP_FG%;OPP_FT%;WINS;PACE;PER;PIE;ORTG;DRTG;NRTG;TS%;PPP;AS_TO;EFG%;TOV%;ORB%;FT_RATE;OPP_EFG%;OPP_TOV%;OPP_ORB%;OPP_FT_RATE
20222023;NBBL;NBBL B;PLAY-DOWN;TS Jahn München;20222023_NBBL_NBBL B_PLAY-DOWN_TS Jahn München;8;1600;548;233;102;335;124;89;28;138;116;575;200.0;69;29.1;13;42;15.5;11;4;17.3;15;72;163;349;46.7;51;232;22.0;214;581;36.8;69;113;61.1;62.5;40.0;11.5;9.4;3.3;45.6;19.5;35.6;60.0;6.0;80.3;13.9;57.9;85.3;77.8;7.5;43.8;0.9;0.9;41.2;18.1;30.9;11.9;39.3;20.7;28.3;12.6
20222023;NBBL;NBBL B;PLAY-DOWN;USC Heidelberg;20222023_NBBL_NBBL B_PLAY-DOWN_USC Heidelberg;8;1600;530;181;92;273;83;99;27;137;136;476;200.0;66;22.6;12;34;10.4;12;3;17.1;17;60;160;356;44.9;37;183;20.2;197;539;36.5;99;156;63.5;71.5;42.9;15.0;8.6;3.4;48.7;28.0;41.9;59.0;2.0;79.2;12.4;41.6;83.6;90.2;-6.6;44.1;0.8;0.6;40.0;18.6;28.1;18.4;46.5;22.9;37.4;14.9
20222023;NBBL;NBBL B;PLAY-DOWN;VfL Kirchheim Knights;20222023_NBBL_NBBL B_PLAY-DOWN_VfL Kirchheim Knights;8;1600;575;223;91;314;128;90;13;166;157;625;200.0;72;27.9;11;39;16.0;11;2;20.8;20;78;181;319;56.7;49;181;27.1;230;500;46.0;66;125;52.8;58.6;31.0;9.1;10.8;2.3;45.4;18.0;35.8;54.9;6.0;76.7;15.6;68.7;93.7;76.4;17.3;52.3;0.9;0.8;50.9;23.2;35.0;13.2;39.0;21.6;26.2;19.8
20222023;NBBL;NBBL B;PLAY-DOWN;Würzburg Baskets Akademie;20222023_NBBL_NBBL B_PLAY-DOWN_Würzburg Baskets Akademie;8;1600;669;207;111;318;134;88;28;135;149;715;200.0;84;25.9;14;40;16.8;11;4;16.9;19;89;189;348;54.3;65;227;28.6;254;575;44.2;96;162;59.3;70.1;35.6;14.5;9.1;1.4;47.1;27.2;41.0;65.2;7.0;81.7;18.2;61.8;102.4;85.9;16.5;52.3;1.0;1.0;49.8;17.4;35.7;16.7;45.2;23.2;29.1;17.7
20222023;NBBL;NBBL B;PLAY-DOWN;Young Gladiators Trier;20222023_NBBL_NBBL B_PLAY-DOWN_Young Gladiators Trier;8;1600;548;198;93;291;118;73;15;151;105;508;200.0;69;24.8;12;36;14.8;9;2;18.9;13;64;167;348;48.0;45;187;24.1;212;535;39.6;79;142;55.6;76.3;37.6;15.5;11.5;2.5;55.5;26.6;44.6;64.9;3.0;79.5;13.0;42.9;86.2;95.9;-9.7;46.3;0.9;0.8;43.8;20.3;30.3;14.8;49.6;19.9;30.5;13.3
20222023;NBBL;NBBL B;REGULAR SEASON;Basketball Löwen Erfurt;20222023_NBBL_NBBL B_REGULAR SEASON_Basketball Löwen Erfurt;8;1600;622;172;82;254;108;130;32;192;155;618;200.0;78;21.5;10;32;13.5;16;4;24.0;19;77;196;344;57.0;54;184;29.3;250;528;47.3;68;126;54.0;70.0;34.8;10.1;10.9;1.6;48.0;33.5;43.1;60.3;5.0;84.8;15.3;58.9;91.7;82.5;9.1;53.8;0.9;0.6;52.5;24.9;29.7;12.9;48.8;29.6;32.8;17.5
20222023;NBBL;NBBL B;REGULAR SEASON;Baskets Juniors Oldenburg;20222023_NBBL_NBBL B_REGULAR SEASON_Baskets Juniors Oldenburg;14;2800;1159;351;195;546;222;178;45;224;282;1265;200.0;83;25.1;14;39;15.9;13;3;16.0;20;90;397;717;55.4;59;300;19.7;456;1017;44.8;188;288;65.3;70.7;31.4;11.2;7.6;2.9;51.4;26.9;42.4;67.0;12.0;80.4;18.9;61.0;102.9;87.9;15.0;51.2;1.0;1.0;47.7;16.5;37.1;18.5;47.3;22.9;23.9;23.5
20222023;NBBL;NBBL B;REGULAR SEASON;BBA Hagen;20222023_NBBL_NBBL B_REGULAR SEASON_BBA Hagen;7;1425;541;172;73;245;72;67;25;102;112;511;203.6;77;24.6;10;35;10.3;10;4;14.6;16;73;136;271;50.2;47;181;26.0;183;452;40.5;128;196;65.3;75.1;40.3;15.3;8.6;3.0;52.4;23.1;38.5;70.3;5.0;77.1;16.3;53.4;98.4;95.7;2.7;51.0;1.0;0.7;45.7;16.1;29.2;28.3;44.0;18.3;37.9;15.3
20222023;NBBL;NBBL B;REGULAR SEASON;Dresden Titans;20222023_NBBL_NBBL B_REGULAR SEASON_Dresden Titans;14;2800;1093;349;148;497;150;88;26;279;212;989;200.0;78;24.9;11;36;10.7;6;2;19.9;15;71;287;572;50.2;90;289;31.1;377;861;43.8;249;351;70.9;81.5;31.1;13.4;11.6;2.8;56.3;27.0;45.3;68.4;7.0;79.8;14.7;47.7;97.8;102.1;-4.3;54.6;1.0;0.5;49.0;21.8;32.5;28.9;50.4;16.2;26.8;15.7
20222023;NBBL;NBBL B;REGULAR SEASON;Eisbären Bremerhaven;20222023_NBBL_NBBL B_REGULAR SEASON_Eisbären Bremerhaven;12;2475;948;332;147;479;187;114;46;213;207;1003;206.3;79;27.7;12;40;15.6;10;4;17.8;17;84;296;598;49.5;71;240;29.6;367;838;43.8;143;230;62.2;78.8;37.8;15.7;8.8;2.0;49.6;28.0;41.6;60.0;7.0;79.7;16.6;53.0;96.1;95.9;0.2;51.0;1.0;0.9;48.0;18.6;32.5;17.1;46.8;17.6;31.0;15.2
20222023;NBBL;NBBL B;REGULAR SEASON;HAKRO Merlins Crailsheim;20222023_NBBL_NBBL B_REGULAR SEASON_HAKRO Merlins Crailsheim;14;2800;1060;330;144;474;206;148;39;274;243;1020;200.0;76;23.6;10;34;14.7;11;3;19.6;17;73;237;519;45.7;148;402;36.8;385;921;41.8;142;239;59.4;77.6;38.0;15.4;10.4;3.1;56.5;24.7;43.0;63.8;7.0;80.1;15.4;46.8;94.6;96.9;-2.3;52.1;0.9;0.8;49.8;21.2;29.0;15.4;48.3;20.1;35.3;18.0
20222023;NBBL;NBBL B;REGULAR SEASON;Metropol Baskets Ruhr;20222023_NBBL_NBBL B_REGULAR SEASON_Metropol Baskets Ruhr;8;1650;679;240;109;349;164;73;29;193;193;738;206.3;85;30.0;14;44;20.5;9;4;24.1;24;92;201;360;55.8;58;205;28.3;259;565;45.8;103;160;64.4;76.0;34.5;12.0;14.1;2.3;48.2;21.3;37.3;63.8;4.0;84.3;16.4;60.3;97.6;87.4;10.2;54.0;1.0;0.8;51.0;23.5;37.5;18.2;41.6;19.1;28.1;26.8
20222023;NBBL;NBBL B;REGULAR SEASON;Mitteldeutsche Basketball Academy;20222023_NBBL_NBBL B_REGULAR SEASON_Mitteldeutsche Basketball Academy;8;1600;516;139;62;201;71;64;23;172;142;394;200.0;65;17.4;8;25;8.9;8;3;21.5;18;49;153;311;49.2;42;151;27.8;195;462;42.2;84;126;66.7;87.5;37.8;13.1;11.0;2.0;55.7;34.7;48.2;66.3;0.0;77.5;10.4;28.3;83.2;112.9;-29.7;50.4;0.8;0.4;46.8;25.1;24.7;18.2;54.4;19.4;44.8;19.4
20222023;NBBL;NBBL B;REGULAR SEASON;Niners Chemnitz Academy;20222023_NBBL_NBBL B_REGULAR SEASON_Niners Chemnitz Academy;13;2600;1174;342;148;490;182;128;16;207;243;1197;200.0;90;26.3;11;38;14.0;10;1;15.9;19;92;328;553;59.3;119;379;31.4;447;932;48.0;161;262;61.5;79.5;35.7;11.9;7.7;3.1;52.4;26.5;44.7;62.7;8.0;82.8;19.1;58.6;109.0;96.0;13.0;56.6;1.1;0.9;54.3;16.6;32.2;17.3;48.7;19.5;30.8;18.9
20222023;NBBL;NBBL B;REGULAR SEASON;Orange Academy;20222023_NBBL_NBBL B_REGULAR SEASON_Orange Academy;8;1600;539;200;84;284;102;95;15;165;117;472;200.0;67;25.0;11;36;12.8;12;2;20.6;15;59;155;368;42.1;39;168;23.2;194;536;36.2;112;168;66.7;79.6;41.0;18.4;12.0;5.5;52.7;29.7;43.8;50.8;2.0;83.3;11.7;38.4;80.9;95.6;-14.7;44.7;0.8;0.6;39.8;21.5;27.5;20.9;49.6;20.0;34.6;11.3
20222023;NBBL;NBBL B;REGULAR SEASON;Phoenix Hagen;20222023_NBBL_NBBL B_REGULAR SEASON_Phoenix Hagen;7;1400;487;171;48;219;97;63;10;137;105;444;200.0;70;24.4;7;31;13.9;9;1;19.6;15;63;115;227;50.7;58;200;29.0;173;427;40.5;83;124;66.9;81.1;39.1;14.3;9.9;3.3;51.7;25.6;42.4;74.6;1.0;80.2;13.0;43.2;86.7;101.2;-14.4;51.1;0.9;0.7;47.3;22.3;20.8;19.4;46.9;17.4;34.7;18.6
20222023;NBBL;NBBL B;REGULAR SEASON;ratiopharm Ulm;20222023_NBBL_NBBL B_REGULAR SEASON_ratiopharm Ulm;14;2800;1227;380;184;564;259;169;60;234;212;1447;200.0;88;27.1;13;40;18.5;12;4;16.7;15;103;366;639;57.3;107;345;31.0;473;984;48.1;174;261;66.7;66.1;33.4;14.2;9.8;2.1;42.9;28.9;37.7;56.5;14.0;78.8;22.2;69.9;111.2;83.9;27.4;56.4;1.1;1.1;53.5;17.7;38.0;17.7;43.0;20.6;30.7;12.6
20222023;NBBL;NBBL B;REGULAR SEASON;RheinStars Köln;20222023_NBBL_NBBL B_REGULAR SEASON_RheinStars Köln;10;2000;602;241;133;374;83;82;20;271;197;395;200.0;60;24.1;13;37;8.3;8;2;27.1;20;40;191;451;42.4;43;188;22.9;234;639;36.6;91;181;50.3;86.4;40.8;15.9;16.2;4.3;51.6;27.8;44.4;60.6;0.0;83.4;6.7;15.3;72.2;103.6;-31.4;42.3;0.7;0.3;40.0;27.6;34.7;14.2;48.6;17.1;39.6;17.5
20222023;NBBL;NBBL B;REGULAR SEASON;Rostock Seawolves;20222023_NBBL_NBBL B_REGULAR SEASON_Rostock Seawolves;10;2000;722;209;110;319;118;108;19;186;214;577;200.0;72;20.9;11;32;11.8;11;2;18.6;21;58;164;344;47.7;85;362;23.5;249;706;35.3;139;205;67.8;83.8;44.3;16.7;10.7;3.3;57.9;27.8;47.4;57.6;2.0;83.7;11.8;31.2;86.3;100.1;-13.9;45.8;0.9;0.6;41.3;19.1;25.9;19.7;52.2;21.7;38.2;20.4
20222023;NBBL;NBBL B;REGULAR SEASON;ROTH Energie BBA Giessen 46ers;20222023_NBBL_NBBL B_REGULAR SEASON_ROTH Energie BBA Giessen 46ers;14;2800;1194;358;221;579;244;173;42;271;300;1289;200.0;85;25.6;16;41;17.4;12;3;19.4;21;92;385;698;55.2;87;340;25.6;472;1038;45.5;163;269;60.6;71.4;31.8;12.6;10.3;2.9;46.4;28.8;39.9;69.1;10.0;82.6;18.5;61.5;103.3;86.4;16.9;52.1;1.0;0.9;49.7;19.1;41.7;15.7;45.2;23.4;27.5;24.1
20222023;NBBL;NBBL B;REGULAR SEASON;Sartorius Juniors;20222023_NBBL_NBBL B_REGULAR SEASON_Sartorius Juniors;8;1625;662;177;116;293;93;70;20;123;148;635;203.1;83;22.1;15;37;11.6;9;3;15.4;19;79;187;347;53.9;64;225;28.4;251;572;43.9;96;155;61.9;79.4;31.3;10.1;6.9;2.0;52.8;33.9;46.3;57.2;5.0;75.5;17.9;53.3;107.9;103.5;4.4;52.2;1.1;0.8;49.5;16.2;41.4;16.8;52.1;17.5;32.7;19.3
20222023;NBBL;NBBL B;REGULAR SEASON;SG Junior Löwen Braunschweig;20222023_NBBL_NBBL B_REGULAR SEASON_SG Junior Löwen Braunschweig;9;1825;700;196;109;305;84;83;17;185;166;618;202.8;78;21.8;12;34;9.3;9;2;20.6;18;69;241;443;54.4;50;165;30.3;291;608;47.9;68;137;49.6;84.1;33.2;13.8;12.7;2.8;58.7;28.4;48.6;65.1;3.0;79.6;14.2;40.5;96.3;104.2;-7.8;52.8;1.0;0.5;52.0;21.8;36.1;11.2;53.3;20.2;35.1;18.5
20222023;NBBL;NBBL B;REGULAR SEASON;Team Bonn/Rhöndorf;20222023_NBBL_NBBL B_REGULAR SEASON_Team Bonn/Rhöndorf;10;2025;766;262;115;377;113;119;35;201;228;698;202.5;77;26.2;12;38;11.3;12;4;20.1;23;70;202;414;48.8;62;262;23.7;264;676;39.1;176;275;64.0;72.1;38.9;11.6;9.9;2.5;48.1;21.7;41.0;53.0;6.0;84.3;13.5;54.6;89.7;84.4;5.3;48.7;0.9;0.6;43.6;20.4;29.7;26.0;43.9;21.6;30.9;20.0
20222023;NBBL;NBBL B;REGULAR SEASON;Team Südhessen;20222023_NBBL_NBBL B_REGULAR SEASON_Team Südhessen;14;2800;1109;361;188;549;206;180;72;257;262;1219;200.0;79;25.8;13;39;14.7;13;5;18.4;19;87;364;679;53.6;76;303;25.1;440;982;44.8;153;251;61.0;71.1;36.2;11.1;10.1;4.2;44.4;27.7;38.9;66.9;9.0;81.6;17.6;61.1;97.1;87.2;9.9;51.2;1.0;0.8;48.7;19.2;35.7;15.6;43.5;22.6;31.8;20.5
20222023;NBBL;NBBL B;REGULAR SEASON;TS Jahn München;20222023_NBBL_NBBL B_REGULAR SEASON_TS Jahn München;10;2000;715;235;111;346;150;122;33;188;160;665;200.0;72;23.5;11;35;15.0;12;3;18.8;16;67;181;376;48.1;83;317;26.2;264;693;38.1;104;188;55.3;76.5;38.9;16.4;10.3;2.9;51.6;29.6;42.7;63.5;4.0;82.8;13.8;43.8;86.4;92.4;-6.0;46.5;0.9;0.8;44.1;19.7;28.1;15.0;48.7;22.8;30.9;17.2
20222023;NBBL;NBBL B;REGULAR SEASON;USC Heidelberg;20222023_NBBL_NBBL B_REGULAR SEASON_USC Heidelberg;10;2000;784;230;125;355;136;149;36;188;182;789;200.0;78;23.0;13;36;13.6;15;4;18.8;18;79;226;486;46.5;65;212;30.7;291;698;41.7;137;213;64.3;72.3;39.0;13.0;8.9;2.9;49.2;30.2;43.6;52.0;6.0;83.2;16.4;57.5;94.2;86.9;7.3;50.1;0.9;0.7;46.3;19.4;31.9;19.6;48.1;25.3;34.8;16.5
20222023;NBBL;NBBL B;REGULAR SEASON;VfL Kirchheim Knights;20222023_NBBL_NBBL B_REGULAR SEASON_VfL Kirchheim Knights;9;1800;577;246;88;334;126;81;25;199;159;566;200.0;64;27.3;10;37;14.0;9;3;22.1;18;63;187;368;50.8;46;193;23.8;233;561;41.5;65;115;56.5;72.0;39.7;13.1;12.9;2.9;47.5;22.7;38.6;59.6;2.0;80.0;11.6;44.3;80.1;90.0;-9.9;47.5;0.8;0.6;45.6;24.7;26.7;11.6;42.6;18.4;32.0;18.4
20222023;NBBL;NBBL B;REGULAR SEASON;Würzburg Baskets Akademie;20222023_NBBL_NBBL B_REGULAR SEASON_Würzburg Baskets Akademie;9;1800;650;267;136;403;135;57;25;150;153;630;200.0;72;29.7;15;45;15.0;6;3;16.7;17;70;170;380;44.7;65;258;25.2;235;638;36.8;115;202;56.9;73.8;39.7;15.1;9.6;2.6;47.2;28.3;39.9;55.5;4.0;79.3;14.2;46.6;91.1;93.0;-2.0;45.2;0.9;0.9;41.9;17.3;35.7;18.0;45.4;16.1;29.6;13.5
20222023;NBBL;NBBL B;REGULAR SEASON;Young Gladiators Trier;20222023_NBBL_NBBL B_REGULAR SEASON_Young Gladiators Trier;10;2025;682;235;115;350;119;73;21;206;175;565;202.5;68;23.5;12;35;11.9;7;2;20.6;18;57;207;432;47.9;45;187;24.1;252;619;40.7;133;240;55.4;87.7;41.9;16.3;12.9;3.0;57.6;26.4;47.3;60.0;2.0;80.0;11.4;32.2;84.2;108.3;-24.1;47.7;0.8;0.6;44.3;22.4;30.3;21.5;51.6;17.1;39.7;16.8
20222023;NBBL;NBBL A;SEASON;Alba Berlin;20222023_NBBL_NBBL A_SEASON_Alba Berlin;20;4000;1920;569;316;885;473;350;53;448;405;2316;200.0;96;28.5;16;44;23.7;18;3;22.4;20;116;612;1077;56.8;124;429;28.9;736;1506;48.9;324;471;68.8;63.6;30.6;12.8;10.8;2.8;45.6;23.1;36.3;58.2;19.0;89.3;21.3;85.8;107.5;71.1;36.3;56.7;1.1;1.1;53.0;20.9;43.7;21.5;41.0;29.7;26.5;21.0
20222023;NBBL;NBBL A;SEASON;ART Giants Düsseldorf;20222023_NBBL_NBBL A_SEASON_ART Giants Düsseldorf;13;2600;735;273;135;408;142;110;23;380;299;440;200.0;57;21.0;10;31;10.9;8;2;29.2;23;34;219;489;44.8;54;270;20.0;273;759;36.0;135;247;54.7;99.2;40.9;21.2;17.5;2.9;62.3;26.6;51.0;60.1;0.0;86.0;5.0;5.2;65.8;115.3;-49.6;42.8;0.7;0.4;39.5;30.7;28.4;17.8;55.2;17.4;41.2;21.3
20222023;NBBL;NBBL A;SEASON;Bamberg freakcity academy;20222023_NBBL_NBBL A_SEASON_Bamberg freakcity academy;15;3000;1235;362;130;492;225;116;29;309;264;1188;200.0;82;24.1;9;33;15.0;8;2;20.6;18;79;354;648;54.6;71;254;28.0;425;902;47.1;314;437;71.9;87.0;33.6;16.6;11.3;2.5;54.0;32.1;45.2;69.7;8.0;83.6;15.5;49.8;98.5;104.1;-5.6;57.3;1.0;0.7;51.1;22.3;27.7;34.8;51.6;19.0;31.2;19.5
20222023;NBBL;NBBL A;SEASON;Baskets Juniors Oldenburg;20222023_NBBL_NBBL A_SEASON_Baskets Juniors Oldenburg;16;3200;1300;393;211;604;249;191;52;263;333;1390;200.0;81;24.6;13;38;15.6;12;3;16.4;21;87;448;804;55.7;64;337;19.0;512;1141;44.9;212;326;65.0;74.3;31.4;12.4;7.6;2.9;53.2;28.5;43.8;66.5;12.0;80.5;17.6;56.4;101.0;92.3;8.7;51.1;1.0;0.9;47.7;17.1;35.9;18.6;49.2;22.0;24.1;24.7
20222023;NBBL;NBBL A;SEASON;Baskets Paderborn;20222023_NBBL_NBBL A_SEASON_Baskets Paderborn;19;3800;1538;390;189;579;416;221;48;335;432;1629;200.0;81;20.5;10;30;21.9;12;3;17.6;23;86;429;823;52.1;131;443;29.6;560;1266;44.2;287;419;68.5;81.3;37.6;14.5;10.1;2.8;53.4;29.1;44.6;67.6;11.0;81.5;17.5;51.9;99.4;99.7;-0.4;53.6;1.0;1.2;49.4;18.9;28.9;22.7;49.8;22.6;39.0;27.3
20222023;NBBL;NBBL A;SEASON;Bayer Giants Leverkusen;20222023_NBBL_NBBL A_SEASON_Bayer Giants Leverkusen;19;3800;1498;451;257;708;292;213;76;390;445;1432;200.0;79;23.7;14;37;15.4;11;4;20.5;23;75;392;730;53.7;125;513;24.4;517;1243;41.6;339;578;58.7;74.7;33.6;14.7;10.1;2.5;47.1;27.5;40.1;70.1;9.0;82.3;15.2;54.2;95.8;90.8;5.0;50.8;1.0;0.7;46.6;20.9;37.7;27.3;45.0;22.9;32.1;30.2
20222023;NBBL;NBBL A;SEASON;Berlin Braves Baskets;20222023_NBBL_NBBL A_SEASON_Berlin Braves Baskets;12;2400;741;288;142;430;134;108;37;262;233;618;200.0;62;24.0;12;36;11.2;9;3;21.8;19;52;223;492;45.3;41;245;16.7;264;737;35.8;172;269;63.9;79.2;38.9;15.2;12.3;2.8;49.7;28.2;41.0;64.5;3.0;79.5;9.6;32.0;77.6;99.5;-21.9;43.9;0.8;0.5;38.6;23.7;31.6;23.3;46.7;18.0;35.7;18.9
20222023;NBBL;NBBL A;SEASON;Eintracht Frankfurt;20222023_NBBL_NBBL A_SEASON_Eintracht Frankfurt;13;2650;885;332;136;468;123;94;39;323;247;734;203.8;68;25.5;10;36;9.5;7;3;24.8;19;56;245;491;49.9;63;258;24.4;308;749;41.1;206;317;65.0;80.9;31.0;15.2;13.7;3.5;50.5;31.5;43.5;72.6;1.0;79.7;10.3;34.8;83.8;99.6;-15.8;50.5;0.8;0.4;45.3;26.9;31.3;27.5;49.3;18.1;23.9;24.2
20222023;NBBL;NBBL A;SEASON;FC Bayern München;20222023_NBBL_NBBL A_SEASON_FC Bayern München;18;3600;1418;414;210;624;296;215;61;325;394;1521;200.0;79;23.0;12;35;16.4;12;3;18.1;22;85;389;746;52.1;132;423;31.2;521;1169;44.6;244;364;67.0;69.1;30.8;15.0;8.8;1.9;48.5;27.2;41.0;65.1;13.0;78.1;17.6;59.3;100.9;88.4;12.4;53.9;1.0;0.9;50.2;19.8;35.2;20.9;45.8;23.9;28.9;27.0
20222023;NBBL;NBBL A;SEASON;Hamburg Towers;20222023_NBBL_NBBL A_SEASON_Hamburg Towers;16;3200;1244;385;185;570;229;212;26;372;354;1140;200.0;78;24.1;12;36;14.3;13;2;23.3;22;71;338;699;48.4;108;380;28.4;445;1079;41.2;244;379;64.4;77.6;38.7;17.3;12.9;4.2;50.9;27.0;42.0;65.9;6.0;86.3;13.3;45.7;90.1;90.0;0.1;50.5;0.9;0.6;46.2;23.2;30.9;22.6;47.0;23.9;34.7;21.2
20222023;NBBL;NBBL A;SEASON;Kickz IBAM;20222023_NBBL_NBBL A_SEASON_Kickz IBAM;15;3000;1154;368;153;521;231;143;35;277;294;1136;200.0;77;24.5;10;35;15.4;10;2;18.5;20;76;305;618;49.4;112;339;33.0;417;957;43.6;208;339;61.4;77.5;35.0;16.3;8.3;2.4;53.6;30.4;43.5;64.3;8.0;80.7;15.3;50.3;95.4;96.1;-0.7;52.8;1.0;0.8;49.4;20.2;29.1;21.7;50.2;22.0;29.2;22.0
20222023;NBBL;NBBL A;SEASON;Medipolis SC Jena;20222023_NBBL_NBBL A_SEASON_Medipolis SC Jena;17;3400;1301;403;149;552;225;180;34;344;325;1228;200.0;77;23.7;9;32;13.2;11;2;20.2;19;72;337;641;52.6;119;427;27.9;456;1068;42.7;270;378;71.4;76.8;33.5;13.9;9.3;1.9;54.0;28.6;44.4;67.4;7.0;81.2;14.4;50.0;94.3;94.6;-0.4;53.4;0.9;0.7;48.3;22.0;26.4;25.3;49.8;22.0;27.6;24.8
20222023;NBBL;NBBL A;SEASON;Niners Chemnitz Academy;20222023_NBBL_NBBL A_SEASON_Niners Chemnitz Academy;15;3000;1281;379;162;541;202;146;22;265;279;1233;200.0;85;25.3;11;36;13.5;10;1;17.7;19;82;358;627;57.1;128;433;29.6;486;1060;45.8;181;301;60.1;83.5;38.6;13.9;9.3;3.3;53.7;26.5;45.9;64.4;8.0;84.2;16.3;50.2;101.4;99.2;2.2;54.3;1.0;0.8;51.9;18.3;29.5;17.1;49.7;19.4;33.6;19.0
20222023;NBBL;NBBL A;SEASON;Porsche BBA Ludwigsburg;20222023_NBBL_NBBL A_SEASON_Porsche BBA Ludwigsburg;19;3850;1522;414;198;612;354;181;64;386;418;1510;202.6;80;21.8;10;32;18.6;10;3;20.3;22;79;360;671;53.7;190;601;31.6;550;1272;43.2;232;347;66.9;80.8;35.5;15.4;10.1;2.3;51.8;28.2;46.2;68.6;9.0;80.2;15.9;46.9;98.6;99.4;-0.8;53.9;1.0;0.9;50.7;21.5;30.3;18.2;49.6;20.9;34.6;30.4
